date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover,Code
2021-09-14,2.16,2.28,2.28,2.16,175875.2,0.11,5.07,2.282,2.358,2.199,163891.14,237580.0,180242.13,2.36,002052
2021-09-14,11.1,11.19,10.56,10.5,99095.02,-0.45,-4.09,10.872,10.239,9.593,141242.18,128566.38,97345.74,1.77,002053
2021-09-14,10.72,10.72,10.34,10.29,115699.96,-0.38,-3.54,10.426,10.187,10.052,104134.35,102170.09,87659.27,3.18,002054
2021-09-14,10.79,10.8,10.54,10.5,53341.49,-0.2,-1.86,10.676,10.57,10.501,67460.67,62540.38,57869.55,1.18,002055
2021-09-14,15.8,16.4,16.0,15.66,473022.03,0.13,0.82,16.124,15.973,15.646,439288.21,558771.58,485456.6,2.95,002056
2021-09-14,8.63,9.25,9.11,8.5,511878.38,0.39,4.47,8.904,8.673,8.592,368863.9,383013.81,355937.72,8.9,002057
2021-09-14,8.64,8.93,8.73,8.6,7274.0,0.05,0.58,8.642,8.507,8.488,5918.99,5854.25,7221.01,0.51,002058
2021-09-14,5.16,5.28,5.15,5.11,80646.39,-0.01,-0.19,5.376,5.374,5.263,104953.64,83729.62,66946.47,1.1,002059
2021-09-14,5.08,5.13,4.94,4.9,750723.5,-0.14,-2.76,5.06,4.781,4.461,1125627.94,1047460.67,953284.7,6.25,002060
2021-09-14,5.8,5.82,5.59,5.57,130440.01,-0.17,-2.95,5.654,5.563,5.379,155069.04,147454.93,106002.36,0.95,002061
2021-09-14,4.43,4.46,4.43,4.31,169231.91,-0.01,-0.23,4.392,4.319,4.195,157624.74,162411.16,122883.28,1.75,002062
2021-09-14,7.58,7.72,7.53,7.49,300374.62,0.0,0.0,7.514,7.32,7.137,308579.16,256858.43,187842.16,2.47,002063
2021-09-14,14.58,14.75,14.41,14.26,465239.91,-0.21,-1.44,14.366,14.172,13.439,511693.81,545849.69,490498.5,2.38,002064
2021-09-14,7.92,8.42,8.1,7.92,713812.94,0.2,2.53,7.944,7.886,7.517,377692.61,384674.99,328494.15,2.54,002065
2021-09-14,10.8,10.84,10.68,10.5,51202.23,-0.08,-0.74,10.736,10.584,10.351,55338.74,51724.32,43129.68,2.22,002066
2021-09-14,4.2,4.28,4.17,4.15,496743.56,-0.04,-0.95,4.124,3.981,3.829,464590.03,344141.72,251634.28,4.79,002067
2021-09-14,8.94,9.05,8.85,8.78,472907.59,-0.21,-2.32,9.012,8.622,8.326,732788.51,611360.65,526065.0,6.5,002068
2021-09-14,3.13,3.18,3.09,3.07,88875.51,-0.04,-1.28,3.114,3.071,3.012,86141.71,73963.95,76769.43,1.29,002069
2021-09-14,6.08,6.15,6.04,5.99,13764.01,-0.02,-0.33,6.046,5.996,5.883,26992.6,27539.09,23503.85,0.78,002072
2021-09-14,5.78,6.02,5.85,5.74,198882.0,0.07,1.21,5.806,5.785,5.644,157134.47,192754.72,226747.09,2.13,002073
2021-09-14,57.18,58.77,56.81,55.0,588557.25,0.64,1.14,56.994,55.057,54.013,559038.26,587487.47,590685.79,4.99,002074
2021-09-14,8.33,8.34,7.8,7.78,1206568.38,-0.56,-6.7,8.194,7.81,7.46,1446660.72,1183125.09,939926.61,5.47,002075
2021-09-14,2.07,2.08,2.05,2.04,129622.0,-0.03,-1.44,2.092,2.099,2.138,138912.6,136108.73,170823.32,1.74,002076
2021-09-14,8.67,8.9,8.59,8.51,206500.69,-0.11,-1.26,8.724,8.481,8.314,268349.21,232785.45,228918.75,3.79,002077
2021-09-14,13.48,13.69,13.04,12.97,619903.88,-0.48,-3.55,13.758,13.412,12.586,643887.85,651679.43,497195.28,2.37,002078
2021-09-14,17.5,18.1,17.8,17.11,583631.62,0.21,1.19,18.05,17.542,16.257,787491.41,895150.52,853227.55,8.03,002079
2021-09-14,35.79,38.37,37.28,35.21,577894.69,1.87,5.28,36.082,34.279,31.725,383657.48,504216.85,485758.3,3.44,002080
2021-09-14,7.22,7.22,6.97,6.95,512721.72,-0.26,-3.6,7.216,7.187,7.087,405407.23,384999.17,272623.56,1.94,002081
2021-09-14,11.0,11.0,10.61,10.59,25690.94,-0.43,-3.9,10.812,10.728,10.694,24493.3,23840.59,21856.4,1.08,002082
2021-09-14,4.32,4.32,4.21,4.2,90731.0,-0.11,-2.55,4.264,4.234,4.144,93259.55,85392.48,68247.25,1.0,002083
2021-09-14,5.88,5.89,5.73,5.71,85555.98,-0.14,-2.38,5.848,5.809,5.733,84849.12,92874.33,98767.92,1.42,002084
2021-09-14,5.77,5.79,5.6,5.58,280948.69,-0.16,-2.78,5.652,5.562,5.371,276032.13,256220.85,221341.31,1.28,002085
2021-09-14,1.79,1.8,1.75,1.75,74661.02,-0.04,-2.23,1.796,1.8,1.762,78493.92,96213.59,88598.63,1.19,002086
2021-09-14,3.6,3.61,3.48,3.47,130585.0,-0.1,-2.79,3.516,3.475,3.403,156335.75,125252.26,100596.19,1.6,002087
2021-09-14,28.81,29.27,28.91,28.36,36404.05,0.17,0.59,27.862,27.338,27.118,40899.73,44665.69,41348.07,1.14,002088
2021-09-14,2.87,2.91,2.77,2.77,223217.44,-0.12,-4.15,2.764,2.729,2.556,301842.12,266233.32,219928.89,1.89,002089
2021-09-14,9.43,9.55,9.24,9.2,37812.7,-0.19,-2.02,9.454,9.539,9.636,44131.87,56215.29,59226.0,0.95,002090
2021-09-14,15.2,16.15,15.43,15.12,1000081.44,0.43,2.87,15.016,14.122,13.725,749131.56,564237.24,577108.13,6.61,002091
2021-09-14,17.6,17.7,17.11,16.6,1328914.5,-0.91,-5.05,17.354,15.813,13.697,1544738.35,1644630.02,1490040.68,6.19,002092
2021-09-14,6.0,6.05,5.93,5.91,77443.26,-0.07,-1.17,6.006,5.971,5.9,90961.94,92616.95,103191.11,0.77,002093
2021-09-14,4.38,4.38,4.28,4.25,126075.4,-0.09,-2.06,4.376,4.538,4.821,184926.76,263732.38,226908.83,1.83,002094
2021-09-14,13.84,14.08,13.63,13.5,21924.96,-0.22,-1.59,13.742,13.435,13.064,29506.74,26007.12,19016.63,0.87,002095
2021-09-14,8.46,8.56,8.3,8.22,59953.38,-0.11,-1.31,8.318,8.117,7.872,76296.35,60461.87,45512.95,1.62,002096
2021-09-14,10.8,11.34,10.98,10.64,429934.12,0.17,1.57,11.084,11.499,11.064,405261.78,513487.78,504702.41,4.41,002097
2021-09-14,6.75,6.77,6.52,6.49,42926.0,-0.24,-3.55,6.764,6.795,6.846,50504.94,49071.73,60966.44,1.2,002098
2021-09-14,7.8,7.84,7.77,7.7,91255.9,-0.03,-0.39,7.874,7.902,8.314,140393.94,166308.11,150569.1,0.57,002099
2021-09-14,7.84,7.85,7.62,7.61,91627.0,-0.21,-2.68,7.75,7.656,7.525,119998.84,114453.85,89548.19,0.85,002100
2021-09-14,8.27,8.32,8.08,8.06,74534.66,-0.18,-2.18,8.308,8.444,8.361,84924.7,107628.66,89481.97,1.41,002101
2021-09-14,3.12,3.12,3.07,3.05,142917.0,-0.03,-0.97,3.09,3.082,3.101,152975.79,166483.31,227037.08,0.72,002102
2021-09-14,4.56,4.63,4.5,4.48,84106.99,-0.06,-1.32,4.56,4.593,4.431,121405.3,169043.43,133090.83,2.0,002103
2021-09-14,6.2,6.36,6.12,6.11,160767.03,-0.12,-1.92,6.176,6.19,5.856,149320.06,206714.17,138335.93,2.73,002104
2021-09-14,8.9,9.15,9.06,8.83,63983.5,0.14,1.57,9.012,8.841,8.623,65876.75,73542.2,61262.72,1.74,002105
2021-09-14,10.91,10.93,10.65,10.61,153192.31,-0.28,-2.56,10.854,10.619,10.347,176464.01,155348.1,137320.88,2.18,002106
2021-09-14,6.95,7.03,6.88,6.86,30112.4,-0.08,-1.15,6.984,6.935,6.842,32896.25,31249.94,27973.79,0.53,002107
2021-09-14,8.35,9.15,9.15,8.17,1165333.0,0.83,9.98,8.548,8.458,8.789,642364.67,635860.87,702176.63,8.22,002108
2021-09-14,7.28,7.31,7.05,6.83,424023.28,-0.19,-2.62,6.992,6.969,6.782,319189.06,321361.39,385323.87,4.03,002109
2021-09-14,11.14,11.23,10.89,10.8,507043.28,-0.39,-3.46,11.032,10.563,9.926,674082.02,558389.29,541315.16,2.07,002110
2021-09-14,14.3,14.3,13.76,13.73,111066.62,-0.56,-3.91,14.614,14.747,14.962,114174.53,99087.52,111605.62,2.36,002111
2021-09-14,8.25,8.45,8.34,8.13,107136.25,0.03,0.36,8.452,8.409,8.035,171569.71,200548.35,117417.22,5.39,002112
2021-09-14,1.61,1.63,1.59,1.59,183683.41,-0.02,-1.24,1.612,1.602,1.572,277215.55,294188.03,265433.44,1.91,002113
2021-09-14,10.04,10.11,9.75,9.65,289879.03,-0.38,-3.75,9.818,9.76,9.308,293584.34,299813.24,364500.21,8.96,002114
2021-09-14,5.63,5.65,5.47,5.45,137262.75,-0.18,-3.19,5.564,5.465,5.357,138594.32,114614.89,96103.52,2.38,002115
2021-09-14,7.11,7.19,7.07,7.01,27280.0,-0.05,-0.7,7.042,6.863,6.492,36537.48,46351.37,31852.35,0.66,002116
2021-09-14,8.15,8.24,8.01,7.99,67505.69,-0.16,-1.96,8.082,7.963,7.732,80908.25,72895.02,63549.4,1.24,002117
2021-09-14,2.79,2.85,2.78,2.75,316670.03,0.02,0.72,2.784,2.686,2.596,452127.54,322332.75,226496.31,2.47,002118
2021-09-14,16.0,16.6,15.91,15.67,267340.25,-0.41,-2.51,16.358,16.183,16.605,310977.12,223977.95,237192.59,7.27,002119
2021-09-14,18.64,19.01,18.72,17.93,208784.44,0.15,0.81,18.288,17.961,16.474,230733.58,334344.72,311508.86,0.74,002120
2021-09-14,6.16,6.18,6.0,5.97,234447.09,-0.12,-1.96,5.984,5.91,6.045,251603.58,267167.28,333002.17,2.37,002121
2021-09-14,3.36,3.46,3.46,3.21,210471.56,0.09,2.67,3.396,3.422,3.374,139543.82,182085.49,231356.29,1.77,002122
2021-09-14,18.58,19.61,19.03,18.57,316410.06,0.64,3.48,18.842,19.205,20.399,191514.21,197445.58,201388.06,4.75,002123
2021-09-14,5.89,5.91,5.75,5.74,280001.47,-0.15,-2.54,5.85,5.763,5.697,308737.89,315933.73,272389.39,1.82,002124
2021-09-14,13.18,14.88,14.34,12.93,934999.25,0.76,5.6,13.836,12.961,12.407,950903.2,713065.25,598357.57,15.76,002125
2021-09-14,11.45,11.6,11.1,11.0,228696.28,-0.4,-3.48,11.49,11.354,11.227,198102.07,178315.07,167940.81,3.0,002126
2021-09-14,7.95,8.08,7.86,7.84,401940.72,-0.12,-1.5,8.002,7.981,8.448,434092.13,444196.84,477333.79,2.05,002127
2021-09-14,15.89,16.55,15.97,15.62,513203.56,-0.53,-3.21,15.974,14.808,13.443,704323.41,602285.7,549465.72,2.9,002128
2021-09-14,47.32,47.79,46.8,46.3,387123.62,0.21,0.45,47.24,48.536,49.227,492423.28,551317.24,576679.0,1.28,002129
2021-09-14,8.73,8.73,8.51,8.45,319892.72,-0.23,-2.63,8.678,8.753,8.526,437347.06,568162.96,551145.39,2.56,002130
2021-09-14,2.96,2.98,2.86,2.85,2521879.0,-0.11,-3.7,2.86,2.764,2.57,2869284.4,3079552.18,2161336.63,4.35,002131
2021-09-14,5.76,5.99,5.89,5.62,1324126.88,0.05,0.86,5.698,5.614,5.46,1105066.97,1200606.47,1638776.04,10.56,002132
2021-09-14,3.34,3.36,3.23,3.22,115206.94,-0.09,-2.71,3.264,3.195,3.063,110551.97,106866.75,91713.5,1.5,002133
2021-09-14,8.87,9.0,8.84,8.76,22831.19,-0.05,-0.56,8.994,9.04,8.923,24164.55,35350.64,36767.39,0.93,002134
2021-09-14,10.92,11.58,11.11,10.58,958547.12,0.11,1.0,11.18,11.762,10.398,661329.2,649307.87,588992.27,9.96,002135
2021-09-14,24.6,25.99,25.05,23.0,261546.88,0.42,1.71,23.44,23.084,22.073,186882.59,200291.44,202748.82,12.21,002136
2021-09-14,6.08,6.09,5.91,5.87,72797.49,-0.13,-2.15,6.042,6.032,5.954,70184.28,82990.91,76758.9,1.86,002137
2021-09-14,33.98,35.16,33.94,33.7,140198.8,0.1,0.3,34.712,35.246,35.751,142714.75,130230.88,122625.12,1.97,002138
2021-09-14,13.73,14.58,13.95,13.66,364376.41,0.22,1.6,14.044,14.167,14.638,210088.53,203062.96,229223.52,3.83,002139
2021-09-14,13.1,13.79,13.43,12.92,399862.19,0.1,0.75,12.53,11.86,12.247,338634.22,279075.34,279570.69,7.5,002140
2021-09-14,5.94,6.53,6.53,5.91,680733.12,0.59,9.93,6.048,5.964,5.77,367481.36,407782.18,479515.4,6.0,002141
2021-09-14,35.59,36.2,34.68,34.53,185901.0,-0.99,-2.77,35.41,34.952,34.452,222371.15,297517.13,335821.54,0.31,002142
2021-09-14,10.7,10.78,10.41,10.36,39295.64,-0.3,-2.8,10.636,10.456,10.316,39911.82,37756.39,42477.02,2.83,002144
2021-09-14,17.89,18.96,18.35,17.01,1035399.19,0.99,5.7,17.126,17.222,18.162,575886.72,537059.6,520478.76,6.51,002145
2021-09-14,5.23,5.23,4.98,4.98,318325.53,-0.18,-3.49,5.102,5.041,4.962,251633.24,260042.22,238099.63,0.82,002146
2021-09-14,4.94,4.95,4.78,4.66,116223.2,-0.13,-2.65,4.832,4.898,4.97,134203.53,133550.22,128520.47,2.17,002147
2021-09-14,4.8,4.93,4.84,4.78,138832.91,0.03,0.62,4.86,4.747,4.629,149954.82,151514.28,111071.62,3.02,002148
2021-09-14,20.31,20.75,19.5,19.4,356362.69,-1.0,-4.88,20.734,21.152,21.794,299338.4,339775.09,462181.6,7.3,002149
2021-09-14,5.92,5.97,5.81,5.77,26773.73,-0.13,-2.19,5.928,5.889,5.815,23452.03,20343.05,17878.95,0.75,002150
2021-09-14,42.05,42.44,41.31,41.31,79825.0,-0.77,-1.83,42.21,42.304,43.467,75142.56,81345.61,107718.8,1.96,002151
2021-09-14,10.75,10.88,10.51,10.47,278793.97,-0.23,-2.14,10.69,10.714,10.499,261849.52,277145.09,279297.51,1.16,002152
2021-09-14,17.8,18.33,17.84,17.68,70592.63,0.09,0.51,18.25,18.387,18.116,86145.59,108586.66,84651.25,0.8,002153
2021-09-14,6.31,6.38,6.07,6.07,241823.16,-0.28,-4.41,6.246,6.314,6.258,206734.24,268597.09,357260.15,2.17,002154
2021-09-14,16.81,16.99,15.91,15.56,810371.69,-0.76,-4.56,15.434,14.586,14.078,1036970.09,947964.82,1138479.01,6.74,002155
2021-09-14,20.24,20.44,19.97,19.91,215473.48,-0.27,-1.33,20.31,20.276,20.28,262673.0,247932.59,245935.25,1.62,002156
2021-09-14,8.85,8.91,8.57,8.56,268386.25,-0.27,-3.05,8.828,8.805,8.91,266104.46,265592.83,254582.48,1.16,002157
2021-09-14,25.77,26.4,25.46,25.34,56388.3,-0.31,-1.2,26.008,26.342,25.649,71839.96,82074.07,103274.95,1.06,002158
2021-09-14,12.6,12.72,12.53,12.17,32428.0,-0.13,-1.03,12.82,12.663,11.948,24162.7,22224.69,21952.53,2.35,002159
2021-09-14,5.57,5.69,5.51,5.41,691199.94,-0.25,-4.34,5.68,5.516,5.343,754074.36,615256.12,533773.92,9.49,002160
2021-09-14,4.94,5.03,4.86,4.81,97653.13,-0.07,-1.42,4.936,4.88,4.755,119973.15,126761.45,91828.08,1.37,002161
2021-09-14,4.85,4.87,4.7,4.69,149679.95,-0.14,-2.89,4.856,4.808,4.666,187411.6,189104.16,160114.14,1.75,002162
2021-09-14,16.0,16.27,15.76,15.7,112091.96,-0.31,-1.93,16.326,15.746,15.159,162106.86,171549.56,154253.77,1.39,002163
2021-09-14,5.4,5.42,5.15,5.11,161895.0,-0.25,-4.63,5.25,5.211,5.179,126778.11,114473.25,111627.61,3.42,002164
2021-09-14,6.57,6.64,6.24,6.08,620331.19,-0.2,-3.11,5.996,5.538,5.264,487853.37,319654.39,211929.93,10.44,002165
2021-09-14,8.24,8.29,8.14,8.13,96325.68,-0.11,-1.33,8.228,8.074,8.064,123569.92,100549.4,97052.02,2.09,002166
2021-09-14,11.1,11.49,11.27,10.73,644616.62,0.07,0.62,10.956,10.651,10.456,649830.09,691869.22,586016.62,11.35,002167
2021-09-14,4.0,4.0,3.88,3.88,130062.0,-0.13,-3.24,3.98,3.9,3.865,148414.5,118707.91,111300.47,1.64,002168
2021-09-14,12.36,12.36,11.8,11.75,454486.25,-0.65,-5.22,12.516,12.662,13.16,334845.99,372804.63,497762.04,5.95,002169
2021-09-14,7.24,7.96,7.28,6.98,1432686.5,0.04,0.55,6.576,6.07,5.719,882769.65,803731.43,640889.25,20.67,002170
2021-09-14,13.07,13.34,12.97,12.62,533082.38,-0.46,-3.42,12.838,12.671,12.03,677396.91,764434.68,766413.07,4.29,002171
2021-09-14,4.33,4.34,4.2,4.17,163938.48,-0.12,-2.78,4.342,4.282,4.445,234078.56,246351.24,251348.89,2.12,002172
2021-09-14,6.56,6.61,6.45,6.41,20513.0,-0.11,-1.68,6.46,6.399,6.357,20672.41,25078.89,23040.66,0.55,002173
2021-09-14,13.16,13.4,12.84,12.81,171854.52,-0.45,-3.39,13.35,13.228,12.648,249248.31,245032.9,216741.51,2.14,002174
2021-09-14,2.37,2.44,2.41,2.32,119892.4,0.02,0.84,2.462,2.439,2.444,135042.88,157181.11,153178.61,1.59,002175
2021-09-14,30.29,32.56,30.56,29.4,2639502.5,0.51,1.7,27.272,25.633,24.487,2052110.25,1999389.05,2020554.98,15.48,002176
2021-09-14,6.15,6.22,6.02,6.01,313478.81,-0.16,-2.59,6.128,6.031,5.985,337788.59,309388.31,305167.67,4.12,002177
2021-09-14,3.8,3.81,3.65,3.63,178867.7,-0.16,-4.2,3.83,3.815,3.687,204643.94,212923.64,188262.37,2.51,002178
2021-09-14,83.55,84.88,81.77,81.65,91602.13,-1.78,-2.13,84.56,87.426,92.797,116262.4,117705.47,122359.19,0.86,002179
2021-09-14,38.9,39.28,38.38,38.05,79609.57,-0.53,-1.36,38.636,38.221,36.804,84278.72,120513.64,119312.66,0.79,002180
2021-09-14,4.32,4.34,4.23,4.22,50016.44,-0.08,-1.86,4.31,4.263,4.19,69323.62,55110.21,39569.69,0.44,002181
2021-09-14,20.38,22.93,21.44,20.06,669011.69,0.53,2.54,20.376,19.048,17.203,684042.76,847563.17,675975.37,12.01,002182
2021-09-14,7.66,7.85,7.58,7.44,682655.94,-0.01,-0.13,7.556,7.552,7.298,714299.25,698979.62,904395.26,3.22,002183
2021-09-14,15.93,17.57,17.57,15.9,221447.7,1.6,10.02,16.524,16.005,15.516,217621.84,240482.02,204813.56,9.64,002184
2021-09-14,12.96,13.09,12.76,12.72,562123.62,-0.17,-1.31,12.878,12.725,12.708,596180.05,526699.96,531900.69,2.05,002185
2021-09-14,10.06,10.16,9.95,9.85,30912.18,-0.11,-1.09,10.156,10.118,9.838,35867.95,36537.04,33649.22,1.0,002186
2021-09-14,7.53,7.54,7.34,7.31,22305.0,-0.18,-2.39,7.468,7.374,7.23,24232.78,22440.43,19864.21,0.65,002187
2021-09-14,3.62,3.68,3.63,3.61,11387.01,0.0,0.0,3.692,3.709,3.736,16796.12,17205.86,19578.86,0.47,002188
2021-09-14,19.1,19.51,19.45,18.88,57172.44,0.31,1.62,19.488,19.399,19.037,68010.77,71448.92,78411.48,2.57,002189
2021-09-14,27.48,27.78,27.22,27.2,30219.42,-0.3,-1.09,27.884,27.846,28.638,36431.72,41326.07,46777.98,0.84,002190
2021-09-14,11.82,12.08,11.74,11.69,272182.97,0.06,0.51,11.786,11.611,10.776,379552.56,420124.76,295885.44,1.89,002191
2021-09-14,187.8,190.31,180.0,175.45,104231.61,-7.8,-4.15,184.122,181.015,162.879,117672.7,153799.67,156056.06,4.02,002192
2021-09-14,5.8,5.83,5.67,5.64,12413.0,-0.13,-2.24,5.748,5.675,5.59,15374.17,15180.41,12752.27,0.48,002193
2021-09-14,12.8,12.94,12.6,12.57,67203.0,-0.23,-1.79,12.956,12.863,13.107,78040.29,79829.57,91301.63,1.06,002194
2021-09-14,2.22,2.26,2.18,2.16,1679137.12,-0.03,-1.36,2.202,2.132,2.032,2082690.77,1828608.34,1404008.15,2.98,002195
2021-09-14,10.09,10.6,10.33,10.07,345266.81,0.23,2.28,10.02,9.893,9.718,240397.73,273711.48,241236.61,7.37,002196
2021-09-14,7.46,7.57,7.37,7.35,87339.0,-0.14,-1.86,7.508,7.471,7.241,94254.8,103771.53,81431.69,2.01,002197
2021-09-14,7.65,7.94,7.71,7.59,124543.0,0.06,0.78,7.666,7.557,7.841,81886.04,93078.79,97630.38,2.45,002198
2021-09-14,8.26,8.33,8.13,8.07,59896.76,-0.11,-1.33,8.412,8.343,8.214,83799.89,94149.99,80846.29,2.46,002199
2021-09-14,7.34,7.68,7.64,7.31,38132.36,0.3,4.09,7.092,6.841,6.699,24769.2,24315.24,36588.54,2.07,002200
2021-09-14,27.69,28.58,28.06,26.0,177457.28,0.29,1.04,28.85,29.05,28.584,144703.61,155532.52,219132.97,3.82,002201
2021-09-14,16.98,17.94,17.18,16.37,2222616.75,0.33,1.96,16.878,16.537,15.251,2333314.85,2532636.33,1826120.1,6.55,002202
2021-09-14,12.41,12.44,12.03,11.94,239040.23,-0.46,-3.68,12.1,11.787,11.492,218176.96,205252.82,195721.29,1.28,002203
2021-09-14,4.42,4.46,4.25,4.23,261086.12,-0.08,-1.85,4.338,4.251,4.162,324659.74,323703.63,283770.2,1.35,002204
2021-09-14,7.93,8.12,7.88,7.87,44793.39,-0.1,-1.25,7.998,7.839,7.626,54636.8,53888.22,44860.65,2.41,002205
2021-09-14,10.55,10.57,9.88,9.86,520880.97,-0.72,-6.79,10.62,10.446,8.911,447313.54,607948.57,433051.96,5.41,002206
2021-09-14,6.35,6.94,6.69,6.35,248848.77,0.38,6.02,6.446,6.256,6.023,124014.49,88963.85,73723.56,10.47,002207
2021-09-14,9.02,9.13,8.59,8.58,254864.3,-0.33,-3.7,8.916,9.265,8.684,216677.1,367061.46,274521.22,4.1,002208
2021-09-14,7.17,7.18,6.99,6.93,32054.71,-0.18,-2.51,7.142,7.172,7.254,32258.67,32990.4,28802.52,2.07,002209
2021-09-14,2.42,2.43,2.41,2.39,65331.0,-0.01,-0.41,2.432,2.418,2.41,74397.65,79338.2,85897.89,0.25,002210
2021-09-14,5.09,5.24,4.99,4.9,470039.0,-0.25,-4.77,4.996,4.654,4.465,360655.76,261591.84,267566.13,10.87,002211
2021-09-14,16.39,16.73,16.3,16.23,68064.59,-0.16,-0.97,16.706,17.072,17.361,71646.46,77161.44,66023.76,0.59,002212
2021-09-14,14.65,14.95,14.4,14.33,41677.0,-0.34,-2.31,14.932,15.333,14.959,43116.06,85136.08,88190.17,2.02,002213
2021-09-14,24.84,25.15,24.5,24.35,101051.71,-0.19,-0.77,24.686,23.68,23.59,164515.39,165801.32,147782.29,2.11,002214
2021-09-14,6.54,6.54,6.31,6.26,289357.09,-0.16,-2.47,6.19,5.95,5.712,238831.92,175013.02,133790.94,4.05,002215
2021-09-14,14.85,15.05,14.43,14.4,67129.82,-0.43,-2.89,14.956,15.157,14.932,60112.49,65881.54,64105.2,1.07,002216
2021-09-14,3.72,3.74,3.63,3.62,401244.88,-0.08,-2.16,3.65,3.527,3.496,575568.43,409041.25,325053.65,1.29,002217
2021-09-14,7.4,8.0,7.69,7.1,1106090.38,0.42,5.78,7.334,7.378,7.003,690380.72,864097.2,839885.39,9.1,002218
2021-09-14,3.58,3.59,3.47,3.47,94345.03,-0.07,-1.98,3.506,3.453,3.367,81928.15,109880.15,94848.91,0.51,002219
2021-09-14,13.57,14.39,13.75,13.3,535595.12,0.24,1.78,13.406,13.069,12.643,391912.36,353622.73,303169.2,3.5,002221
2021-09-14,16.98,17.12,16.64,16.6,110288.84,-0.34,-2.0,17.19,16.991,17.217,138991.97,127215.41,146375.61,2.6,002222
2021-09-14,31.8,32.76,32.18,31.71,97331.53,0.25,0.78,32.104,32.225,33.55,77954.68,90476.93,119212.29,1.03,002223
2021-09-14,5.33,5.35,5.25,5.22,98725.44,-0.08,-1.5,5.254,5.212,5.105,105287.2,97425.78,76057.46,1.82,002224
2021-09-14,5.18,5.25,5.09,4.98,402717.19,-0.07,-1.36,5.078,5.034,4.873,348304.31,373180.76,365870.25,4.95,002225
2021-09-14,6.39,6.48,6.24,6.21,330334.41,-0.19,-2.96,6.304,6.201,6.08,380776.89,365578.76,425786.39,2.46,002226
2021-09-14,16.1,16.27,16.11,15.99,23999.99,-0.05,-0.31,16.314,16.37,16.653,36561.24,34385.98,38887.09,1.09,002227
2021-09-14,3.82,3.82,3.7,3.68,132602.7,-0.09,-2.38,3.726,3.663,3.567,123722.11,102826.23,83093.47,1.07,002228
2021-09-14,6.75,6.95,6.85,6.67,133846.77,0.13,1.94,6.756,6.607,6.568,163547.65,102517.71,79413.64,2.69,002229
2021-09-14,51.58,52.45,51.05,50.88,179823.98,-0.76,-1.47,51.756,51.404,51.981,181509.17,216158.73,243480.0,0.86,002230
2021-09-14,5.83,6.1,5.8,5.74,96623.33,-0.03,-0.52,5.838,5.833,5.896,60969.46,55043.05,58372.32,3.28,002231
2021-09-14,11.13,11.41,11.3,11.13,85094.42,0.19,1.71,11.08,10.975,10.937,56391.33,50322.15,49809.28,2.08,002232
2021-09-14,14.95,15.07,14.54,14.38,972237.25,0.0,0.0,13.282,12.083,11.172,964605.8,668532.25,391418.22,8.16,002233
2021-09-14,15.6,15.68,15.13,15.05,105072.19,-0.58,-3.69,14.974,14.379,13.983,123765.9,80171.55,53431.64,5.1,002234
2021-09-14,4.88,4.89,4.69,4.66,249388.52,-0.16,-3.3,4.874,4.773,4.601,389393.54,345890.11,235318.7,4.55,002235
2021-09-14,25.01,25.33,24.26,24.14,563776.06,-1.02,-4.04,24.31,23.196,22.481,792223.77,649627.83,508468.82,2.88,002236
2021-09-14,13.71,13.77,13.26,13.18,394409.03,-0.69,-4.95,13.378,13.085,12.93,424417.67,335346.01,328280.25,4.33,002237
2021-09-14,6.26,6.33,6.11,6.08,38139.28,-0.14,-2.24,6.214,6.131,6.005,47593.49,38696.45,31303.77,0.48,002238
2021-09-14,3.86,3.88,3.79,3.78,640559.62,-0.09,-2.32,3.872,3.883,3.932,564389.04,574165.12,682419.44,1.98,002239
2021-09-14,74.79,76.3,72.19,70.49,600268.5,-4.77,-6.2,70.24,64.797,56.381,548199.5,662850.52,632783.89,8.62,002240
2021-09-14,47.0,47.62,46.78,46.05,578207.38,-0.87,-1.83,48.322,47.946,45.314,1114717.21,965091.01,866513.98,1.94,002241
2021-09-14,22.08,22.15,21.65,21.6,44277.72,-0.4,-1.81,22.116,21.706,22.771,48690.99,63732.99,57285.6,0.58,002242
2021-09-14,10.76,10.95,10.54,10.48,81519.58,-0.28,-2.59,10.806,10.916,10.343,96156.16,177357.06,135115.1,1.49,002243
2021-09-14,4.92,4.96,4.74,4.7,215752.22,-0.17,-3.46,4.85,4.834,4.471,191652.91,246341.92,227694.61,0.8,002244
2021-09-14,21.49,23.05,22.54,21.12,426571.44,0.97,4.5,22.206,22.517,23.312,312275.25,370678.56,382500.66,4.4,002245
2021-09-14,8.23,8.37,8.1,8.09,146559.66,-0.09,-1.1,8.026,7.855,7.765,87946.0,72469.25,65585.83,2.67,002246
2021-09-14,2.8,2.85,2.8,2.76,211098.0,0.02,0.72,2.778,2.678,2.571,195009.0,168403.52,138841.91,3.57,002247
2021-09-14,11.75,12.93,12.93,11.38,910306.06,1.18,10.04,11.972,12.385,11.031,557963.49,658928.25,558283.43,30.58,002248
2021-09-14,7.67,7.93,7.88,7.61,896624.0,0.13,1.68,7.956,8.01,8.391,1011551.41,1107081.15,1735837.93,5.21,002249
